               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 313,            0.020914,           0.0052458,          0.00098814,              0.4976,             0.78757,             0.62964,             0.49054,            0.012659,           0.0048237,            0.025052,           0.0038224,           0.0038224,           0.0038224
                 314,            0.015617,           0.0058384,           0.0011115,             0.50241,             0.80241,             0.63412,               0.517,            0.011965,           0.0048008,            0.025308,           0.0038026,           0.0038026,           0.0038026
                 315,            0.019564,           0.0062869,          0.00081421,              0.4946,              0.7718,             0.63055,             0.50787,            0.012014,           0.0046086,            0.025632,           0.0037828,           0.0037828,           0.0037828
                 316,            0.015976,            0.005558,           0.0038555,             0.51313,             0.63062,             0.58466,             0.48458,            0.012006,           0.0047469,             0.02645,            0.003763,            0.003763,            0.003763
                 317,            0.017415,           0.0061917,           0.0008122,             0.47091,             0.65152,             0.58141,             0.46535,            0.012226,           0.0045204,            0.026617,           0.0037432,           0.0037432,           0.0037432
                 318,            0.019617,           0.0060781,           0.0010203,             0.47834,             0.65152,             0.58141,             0.46003,            0.011738,           0.0045161,            0.026575,           0.0037234,           0.0037234,           0.0037234
                 319,            0.017786,           0.0058579,           0.0011928,             0.52886,              0.6923,             0.58233,             0.45562,             0.01198,           0.0043137,            0.026514,           0.0037036,           0.0037036,           0.0037036
                 320,            0.016885,           0.0068433,          0.00075265,             0.52788,             0.69005,             0.58233,             0.47268,             0.01177,           0.0041254,            0.026611,           0.0036838,           0.0036838,           0.0036838
                 321,            0.019314,           0.0062439,          0.00093783,             0.52739,             0.68906,             0.58983,             0.48326,            0.011107,           0.0040197,            0.026486,            0.003664,            0.003664,            0.003664
                 322,            0.017882,           0.0058804,           0.0010791,             0.52701,             0.68809,             0.58718,             0.47509,            0.012236,           0.0041761,            0.026456,           0.0036442,           0.0036442,           0.0036442
                 323,            0.018042,           0.0050552,          0.00087609,             0.52668,             0.68707,             0.58718,             0.46846,             0.01172,           0.0041075,            0.026385,           0.0036244,           0.0036244,           0.0036244
                 324,            0.016171,           0.0045392,           0.0017122,             0.52624,             0.68564,             0.59062,             0.45365,            0.013186,           0.0041704,            0.026685,           0.0036046,           0.0036046,           0.0036046
                 325,            0.019353,           0.0052261,           0.0038952,             0.52635,             0.68572,             0.59128,             0.43947,            0.013222,           0.0041969,            0.026923,           0.0035848,           0.0035848,           0.0035848
                 326,            0.018051,           0.0063202,          0.00081023,             0.52694,             0.68727,             0.59356,             0.45715,            0.013323,           0.0042844,              0.0272,            0.003565,            0.003565,            0.003565
                 327,            0.017475,           0.0051969,            0.001393,             0.52746,             0.68863,             0.60591,             0.44938,            0.012966,           0.0043449,             0.02731,           0.0035452,           0.0035452,           0.0035452
                 328,            0.017937,           0.0071781,           0.0011281,             0.52758,             0.68893,             0.60018,              0.4731,            0.012523,           0.0043347,            0.027716,           0.0035254,           0.0035254,           0.0035254
                 329,            0.016192,           0.0047727,          0.00067631,             0.52745,             0.68867,             0.60018,             0.45261,             0.01216,            0.004384,              0.0284,           0.0035056,           0.0035056,           0.0035056
                 330,            0.016179,           0.0063736,           0.0010249,             0.48738,             0.65071,             0.58083,              0.4592,            0.012022,           0.0044479,            0.028693,           0.0034858,           0.0034858,           0.0034858
                 331,            0.018596,           0.0049679,          0.00081078,             0.48785,             0.64305,             0.60318,             0.46837,            0.012938,           0.0044081,            0.028625,            0.003466,            0.003466,            0.003466
                 332,            0.019298,           0.0066285,            0.001172,             0.48771,              0.6448,             0.60049,             0.46415,            0.012955,           0.0044122,            0.029083,           0.0034462,           0.0034462,           0.0034462
                 333,            0.017615,           0.0053567,          0.00062639,             0.49251,             0.64757,             0.60163,             0.45975,            0.013204,           0.0045147,            0.029028,           0.0034264,           0.0034264,           0.0034264
                 334,              0.0219,            0.006745,          0.00077481,             0.49981,             0.64922,             0.60513,             0.47701,            0.012639,           0.0045502,            0.028711,           0.0034066,           0.0034066,           0.0034066
                 335,            0.018498,           0.0073367,          0.00094019,             0.51041,             0.63662,             0.60513,             0.46892,            0.012974,           0.0046661,            0.028491,           0.0033868,           0.0033868,           0.0033868
                 336,            0.015427,           0.0063684,          0.00097156,             0.55297,              0.6515,             0.60675,             0.46526,            0.012626,            0.004648,            0.027997,            0.003367,            0.003367,            0.003367
                 337,            0.017979,            0.005286,          0.00058641,             0.53661,             0.65152,             0.61781,             0.47199,            0.013311,           0.0046844,            0.027542,           0.0033472,           0.0033472,           0.0033472
                 338,            0.019892,           0.0062052,            0.000712,             0.59422,             0.64742,             0.62219,             0.46755,            0.012703,           0.0044756,             0.02713,           0.0033274,           0.0033274,           0.0033274
                 339,            0.016474,           0.0051459,           0.0006345,             0.59236,             0.64794,              0.6258,             0.48764,            0.012905,            0.004456,            0.026846,           0.0033076,           0.0033076,           0.0033076
                 340,            0.020899,           0.0057595,          0.00077982,             0.61726,             0.74938,             0.65064,             0.49536,             0.01236,           0.0044427,            0.026431,           0.0032878,           0.0032878,           0.0032878
                 341,            0.015345,           0.0064789,           0.0013201,             0.54297,             0.80432,             0.64651,             0.50517,            0.012705,            0.004395,            0.026355,            0.003268,            0.003268,            0.003268
                 342,             0.02026,           0.0058781,           0.0012435,             0.54096,             0.80156,             0.64365,             0.49465,            0.012721,           0.0041804,            0.026669,           0.0032482,           0.0032482,           0.0032482
                 343,            0.016417,           0.0062722,           0.0007032,             0.53802,             0.80065,             0.64683,             0.50141,            0.012652,           0.0040495,            0.026663,           0.0032284,           0.0032284,           0.0032284
                 344,            0.014244,           0.0059666,          0.00058498,             0.53909,             0.79956,             0.65146,             0.51436,            0.012515,           0.0039923,            0.026483,           0.0032086,           0.0032086,           0.0032086
                 345,            0.013873,           0.0042354,          0.00053286,             0.53913,             0.79883,             0.65146,              0.4933,            0.012807,           0.0039666,            0.026303,           0.0031888,           0.0031888,           0.0031888
                 346,            0.016428,           0.0069924,          0.00061668,             0.53763,              0.7961,             0.65146,             0.50432,            0.012447,           0.0039487,            0.026233,            0.003169,            0.003169,            0.003169
                 347,            0.015209,           0.0066235,          0.00059953,             0.53537,             0.78985,             0.64629,             0.51991,            0.012348,           0.0038562,            0.026346,           0.0031492,           0.0031492,           0.0031492
                 348,            0.017158,           0.0062064,          0.00050127,             0.53398,              0.7821,             0.64629,             0.50471,            0.012869,           0.0039005,            0.026376,           0.0031294,           0.0031294,           0.0031294
                 349,            0.015366,            0.006175,          0.00057767,             0.52536,              0.6513,             0.62606,             0.48219,            0.013067,           0.0039864,            0.026355,           0.0031096,           0.0031096,           0.0031096
                 350,            0.016243,           0.0049178,          0.00048675,             0.53528,             0.77731,             0.65271,             0.49904,            0.013088,           0.0038633,            0.026395,           0.0030898,           0.0030898,           0.0030898
                 351,            0.019938,           0.0064654,          0.00077403,             0.53396,             0.76768,             0.65271,             0.51796,            0.012548,           0.0037732,            0.026572,             0.00307,             0.00307,             0.00307
                 352,            0.017788,           0.0042067,          0.00065959,             0.55022,             0.76835,             0.65271,             0.50513,            0.013865,           0.0038655,            0.026517,           0.0030502,           0.0030502,           0.0030502
                 353,            0.020154,           0.0056757,          0.00067263,             0.54755,             0.75381,             0.64808,             0.51331,            0.012693,           0.0040307,            0.026437,           0.0030304,           0.0030304,           0.0030304
                 354,             0.01604,           0.0061284,            0.000604,             0.54844,             0.75654,             0.64808,             0.50047,            0.012965,           0.0041885,            0.026157,           0.0030106,           0.0030106,           0.0030106
                 355,            0.018285,           0.0059083,          0.00064253,             0.54199,             0.72973,             0.64808,             0.51347,            0.013008,           0.0041599,            0.026248,           0.0029908,           0.0029908,           0.0029908
                 356,            0.014561,           0.0063549,          0.00052934,             0.53302,             0.81818,             0.64629,             0.51314,            0.012998,           0.0041628,            0.025989,            0.002971,            0.002971,            0.002971
                 357,            0.015513,           0.0055641,          0.00049686,             0.52522,             0.82263,             0.64629,             0.50543,            0.012845,           0.0040798,            0.025381,           0.0029512,           0.0029512,           0.0029512
                 358,             0.01818,           0.0066377,          0.00062372,             0.52895,             0.83275,             0.64629,             0.51038,            0.012583,           0.0040252,            0.025053,           0.0029314,           0.0029314,           0.0029314
                 359,            0.015666,           0.0066569,          0.00066578,             0.54053,             0.84238,             0.64629,             0.50626,            0.013137,           0.0039263,            0.025311,           0.0029116,           0.0029116,           0.0029116
                 360,             0.01743,           0.0066821,          0.00066901,             0.53858,             0.83519,             0.64629,             0.50973,             0.01303,           0.0039194,            0.025366,           0.0028918,           0.0028918,           0.0028918
                 361,            0.014728,           0.0048523,          0.00049866,             0.52932,             0.80161,             0.64629,             0.50759,            0.012736,           0.0039446,            0.026031,            0.002872,            0.002872,            0.002872
                 362,            0.017583,           0.0051992,          0.00059919,             0.49656,             0.68674,             0.64629,             0.50219,            0.013107,           0.0040553,            0.027164,           0.0028522,           0.0028522,           0.0028522
                 363,            0.015938,           0.0063606,          0.00079889,              0.4966,             0.68723,             0.63015,             0.47915,            0.012822,           0.0040259,            0.028299,           0.0028324,           0.0028324,           0.0028324
                 364,             0.01594,           0.0048126,           0.0010839,             0.49624,             0.68613,             0.63397,              0.5075,            0.012656,           0.0040727,            0.028476,           0.0028126,           0.0028126,           0.0028126
                 365,            0.016615,           0.0053882,          0.00098042,             0.49661,             0.68714,             0.63497,             0.50662,            0.012317,           0.0040672,            0.029086,           0.0027928,           0.0027928,           0.0027928
                 366,             0.01405,           0.0042039,          0.00046823,             0.49671,             0.68721,             0.63497,             0.49568,            0.013124,           0.0041385,             0.02962,            0.002773,            0.002773,            0.002773
                 367,            0.015351,           0.0061005,           0.0006213,             0.49894,             0.69479,             0.62854,             0.47861,            0.012989,           0.0041187,            0.029968,           0.0027532,           0.0027532,           0.0027532
                 368,            0.018614,           0.0051505,           0.0007372,             0.50267,               0.708,             0.62854,             0.50486,            0.012484,           0.0041502,            0.029724,           0.0027334,           0.0027334,           0.0027334
                 369,            0.013288,           0.0057061,          0.00050918,               0.499,             0.69528,             0.62854,             0.48497,            0.013002,           0.0043025,            0.029794,           0.0027136,           0.0027136,           0.0027136
                 370,            0.017272,            0.005212,          0.00053051,              0.4995,             0.69744,             0.63237,             0.49814,            0.012858,           0.0044079,            0.030011,           0.0026938,           0.0026938,           0.0026938
                 371,            0.016552,           0.0064998,          0.00073856,             0.49897,             0.69584,             0.63161,             0.48207,            0.012731,           0.0043316,            0.029736,            0.002674,            0.002674,            0.002674
                 372,            0.015483,            0.005923,           0.0005636,             0.49414,             0.74837,             0.63161,              0.5172,            0.012798,           0.0042927,            0.029327,           0.0026542,           0.0026542,           0.0026542
                 373,            0.016274,           0.0054826,            0.000645,              0.5219,             0.77733,              0.6334,             0.50832,            0.012738,           0.0042179,             0.02916,           0.0026344,           0.0026344,           0.0026344
                 374,            0.014604,            0.004909,          0.00054632,              0.5229,             0.78161,             0.63483,             0.50825,            0.013029,           0.0041528,            0.029358,           0.0026146,           0.0026146,           0.0026146
                 375,            0.016681,            0.005873,          0.00054743,              0.5243,             0.78685,             0.63222,             0.49218,            0.012779,           0.0040553,            0.029529,           0.0025948,           0.0025948,           0.0025948
                 376,             0.01442,           0.0058832,          0.00049678,             0.52305,             0.78314,             0.63847,              0.5237,            0.012689,           0.0040119,            0.029675,            0.002575,            0.002575,            0.002575
                 377,            0.014082,           0.0049352,           0.0005051,             0.52291,             0.78215,             0.63204,             0.49836,            0.012822,           0.0040364,            0.029947,           0.0025552,           0.0025552,           0.0025552
                 378,            0.017953,           0.0070203,          0.00061295,             0.52125,             0.77643,             0.62879,             0.51743,            0.012666,           0.0040188,            0.030011,           0.0025354,           0.0025354,           0.0025354
                 379,             0.01705,           0.0048587,          0.00055781,             0.52172,             0.77732,             0.63204,              0.4759,            0.013461,           0.0040176,             0.03006,           0.0025156,           0.0025156,           0.0025156
                 380,              0.0156,            0.006079,          0.00050845,             0.52234,             0.77874,             0.61918,             0.45627,            0.013289,           0.0039434,            0.030225,           0.0024958,           0.0024958,           0.0024958
                 381,            0.014165,           0.0057034,          0.00048675,             0.52322,             0.78148,             0.61568,             0.49294,            0.012779,           0.0039132,            0.030249,            0.002476,            0.002476,            0.002476
                 382,             0.01439,           0.0051265,          0.00075804,             0.52487,             0.78701,             0.62168,             0.47165,            0.013466,           0.0039155,            0.030267,           0.0024562,           0.0024562,           0.0024562
                 383,            0.014265,            0.004227,          0.00062584,             0.52279,             0.77954,             0.62811,             0.50083,            0.013362,           0.0039368,            0.030505,           0.0024364,           0.0024364,           0.0024364
                 384,            0.013693,           0.0055886,          0.00056508,             0.52132,             0.77396,             0.60882,             0.47259,             0.01294,            0.003921,            0.030524,           0.0024166,           0.0024166,           0.0024166
                 385,            0.016302,           0.0059195,          0.00053701,             0.52431,              0.7843,             0.62168,             0.49229,            0.012754,           0.0039556,            0.030859,           0.0023968,           0.0023968,           0.0023968
                 386,            0.012693,           0.0049276,          0.00041728,             0.49468,              0.7526,             0.62811,             0.49231,            0.013074,           0.0040071,            0.031122,            0.002377,            0.002377,            0.002377
                 387,            0.014958,           0.0047225,          0.00050638,              0.4794,             0.68021,             0.60788,              0.4799,            0.013064,           0.0040667,            0.031104,           0.0023572,           0.0023572,           0.0023572
                 388,            0.012546,           0.0041377,           0.0029165,             0.48232,             0.68592,             0.60146,             0.46855,            0.013078,           0.0041289,            0.031024,           0.0023374,           0.0023374,           0.0023374
                 389,            0.012801,           0.0054723,          0.00052239,             0.51831,              0.7819,             0.63112,             0.50786,            0.013243,           0.0041533,            0.031122,           0.0023176,           0.0023176,           0.0023176
                 390,            0.018688,            0.004566,          0.00095429,             0.51632,             0.74654,             0.63755,             0.49826,            0.013204,           0.0041363,            0.031207,           0.0022978,           0.0022978,           0.0022978
                 391,            0.013454,           0.0062886,          0.00062239,             0.50449,             0.70274,             0.63755,             0.49956,            0.012692,           0.0041649,            0.031665,            0.002278,            0.002278,            0.002278
                 392,            0.010764,           0.0050425,          0.00048125,             0.49526,             0.67965,             0.63755,             0.49833,             0.01332,           0.0041487,            0.031708,           0.0022582,           0.0022582,           0.0022582
                 393,            0.017323,           0.0061196,          0.00060356,             0.49125,             0.67067,             0.63755,             0.50982,            0.012713,           0.0041029,             0.03175,           0.0022384,           0.0022384,           0.0022384
                 394,            0.013091,           0.0048779,          0.00050864,             0.48987,             0.66786,             0.63755,             0.51022,            0.012582,           0.0040696,            0.031848,           0.0022186,           0.0022186,           0.0022186
                 395,            0.014203,           0.0051603,          0.00045532,             0.48972,             0.66617,             0.63755,             0.50944,            0.012407,           0.0039988,            0.032245,           0.0021988,           0.0021988,           0.0021988
                 396,            0.015787,           0.0063246,          0.00069655,             0.47898,             0.64282,             0.62743,             0.48573,            0.012667,           0.0040789,            0.032068,            0.002179,            0.002179,            0.002179
                 397,            0.016076,           0.0050938,          0.00047343,             0.47183,             0.62469,             0.62566,             0.50574,            0.012368,            0.004137,            0.031915,           0.0021592,           0.0021592,           0.0021592
                 398,            0.015133,           0.0053039,          0.00047383,             0.46429,             0.61553,               0.621,             0.49888,            0.012213,           0.0041161,            0.031976,           0.0021394,           0.0021394,           0.0021394
                 399,            0.014303,           0.0048372,          0.00045933,             0.45748,             0.61215,              0.6247,              0.5022,            0.012275,            0.004199,            0.031952,           0.0021196,           0.0021196,           0.0021196
                 400,             0.01319,           0.0056544,          0.00050988,             0.45047,             0.59782,              0.6247,             0.46414,            0.012423,           0.0043001,            0.032031,           0.0020998,           0.0020998,           0.0020998
                 401,             0.01384,           0.0047675,          0.00048715,             0.44305,             0.57958,             0.63112,             0.50439,             0.01211,           0.0043287,             0.03197,             0.00208,             0.00208,             0.00208
                 402,            0.011719,           0.0045623,          0.00042577,             0.45935,             0.64757,             0.63112,             0.50684,            0.012102,           0.0043724,             0.03194,           0.0020602,           0.0020602,           0.0020602
                 403,            0.014209,           0.0051613,          0.00044169,             0.46636,              0.6656,             0.63112,             0.49919,            0.012236,           0.0043716,            0.031818,           0.0020404,           0.0020404,           0.0020404
                 404,            0.013029,           0.0057867,          0.00051744,             0.44467,             0.58811,             0.63112,             0.49521,            0.012356,           0.0043306,            0.031824,           0.0020206,           0.0020206,           0.0020206
                 405,            0.014154,           0.0057661,          0.00046708,             0.45224,             0.60943,             0.63273,             0.49976,            0.012131,           0.0042679,            0.031525,           0.0020008,           0.0020008,           0.0020008
                 406,            0.014885,           0.0054573,          0.00058026,             0.46169,             0.63703,             0.63755,             0.51538,            0.011656,           0.0042355,            0.031158,            0.001981,            0.001981,            0.001981
                 407,            0.012753,           0.0052885,          0.00053909,             0.46712,             0.65735,             0.63755,             0.50408,            0.012072,           0.0042272,            0.030762,           0.0019612,           0.0019612,           0.0019612
                 408,            0.013644,           0.0047539,          0.00040516,             0.47203,             0.66751,             0.63755,              0.5049,            0.011832,            0.004168,            0.030499,           0.0019414,           0.0019414,           0.0019414
                 409,            0.014101,            0.004608,          0.00041376,             0.47571,             0.67667,             0.63273,             0.50685,            0.011878,           0.0041225,            0.030267,           0.0019216,           0.0019216,           0.0019216
                 410,            0.013147,           0.0059448,            0.001166,             0.47716,             0.67963,             0.63273,             0.50905,            0.011635,           0.0040636,            0.030359,           0.0019018,           0.0019018,           0.0019018
                 411,            0.011438,           0.0048649,          0.00057292,             0.47934,             0.68092,             0.62523,             0.51156,            0.011881,           0.0040164,             0.03064,            0.001882,            0.001882,            0.001882
                 412,            0.011328,           0.0056311,          0.00042242,             0.47978,             0.67946,             0.62523,             0.50961,            0.011472,           0.0039811,            0.031183,           0.0018622,           0.0018622,           0.0018622
                 413,             0.01243,           0.0050061,          0.00036761,               0.481,             0.67809,             0.63112,             0.49585,            0.011812,           0.0040317,            0.031555,           0.0018424,           0.0018424,           0.0018424
                 414,            0.016147,           0.0056332,          0.00067433,             0.48369,             0.67802,             0.62523,             0.52113,            0.011614,           0.0040023,            0.031952,           0.0018226,           0.0018226,           0.0018226
                 415,            0.013378,           0.0042371,          0.00052964,             0.48523,             0.67801,             0.62154,             0.48692,            0.012413,           0.0040398,             0.03219,           0.0018028,           0.0018028,           0.0018028
                 416,            0.015292,           0.0053618,           0.0004091,             0.48388,             0.67979,             0.62523,             0.49829,            0.012221,           0.0040681,            0.032086,            0.001783,            0.001783,            0.001783
                 417,             0.01263,           0.0061554,            0.000455,             0.48127,              0.6835,             0.62221,             0.49936,            0.012223,           0.0041149,            0.032153,           0.0017632,           0.0017632,           0.0017632
                 418,            0.011304,           0.0040825,           0.0003827,             0.48218,             0.68524,             0.61383,             0.47833,            0.012884,           0.0041642,            0.031873,           0.0017434,           0.0017434,           0.0017434
                 419,            0.015263,             0.00481,          0.00037407,             0.48644,               0.687,             0.61582,             0.47332,            0.012465,           0.0040987,            0.031757,           0.0017236,           0.0017236,           0.0017236
                 420,            0.013024,           0.0046501,          0.00050051,             0.48511,             0.68772,             0.61582,             0.47834,            0.012607,           0.0040891,            0.031439,           0.0017038,           0.0017038,           0.0017038
                 421,            0.012287,           0.0042426,          0.00041111,             0.48368,             0.68854,             0.61582,             0.47715,            0.013117,           0.0040436,             0.03111,            0.001684,            0.001684,            0.001684
                 422,            0.019488,           0.0047979,          0.00089497,             0.48288,             0.68683,             0.62171,             0.48085,            0.012974,           0.0040855,            0.030957,           0.0016642,           0.0016642,           0.0016642
                 423,            0.013356,           0.0063323,          0.00049342,             0.48306,             0.68661,             0.62566,             0.50561,             0.01253,            0.004082,            0.030878,           0.0016444,           0.0016444,           0.0016444
                 424,            0.011402,           0.0042622,          0.00035549,             0.48487,             0.68698,             0.62566,             0.47888,            0.012889,           0.0041142,            0.030817,           0.0016246,           0.0016246,           0.0016246
                 425,            0.010866,            0.004101,          0.00042879,             0.48338,             0.68762,             0.62566,              0.4981,            0.012615,           0.0041571,            0.030939,           0.0016048,           0.0016048,           0.0016048
                 426,            0.014943,            0.003641,          0.00063111,             0.48264,             0.68801,             0.62566,             0.49485,            0.012807,           0.0041654,            0.031024,            0.001585,            0.001585,            0.001585
                 427,            0.012554,           0.0054803,          0.00040632,             0.48302,             0.68928,             0.62566,             0.48005,            0.013197,           0.0041323,            0.031116,           0.0015652,           0.0015652,           0.0015652
                 428,             0.01284,           0.0058845,           0.0011016,             0.48454,             0.69527,             0.62566,             0.48459,              0.0129,           0.0040939,            0.031427,           0.0015454,           0.0015454,           0.0015454
                 429,            0.012568,           0.0057104,          0.00041613,             0.49063,             0.72982,             0.62566,             0.49286,            0.012741,           0.0040634,            0.031934,           0.0015256,           0.0015256,           0.0015256
                 430,             0.01343,           0.0049246,          0.00045712,             0.49001,             0.72382,             0.62171,             0.48916,            0.012612,           0.0040557,            0.032269,           0.0015058,           0.0015058,           0.0015058
                 431,            0.011781,           0.0050424,          0.00038817,             0.49528,               0.741,             0.62171,             0.48399,            0.012538,           0.0040641,            0.032574,            0.001486,            0.001486,            0.001486
                 432,            0.011328,            0.003531,           0.0003445,             0.50062,             0.75054,             0.62171,             0.49007,            0.012683,           0.0040636,            0.032733,           0.0014662,           0.0014662,           0.0014662
                 433,            0.011663,           0.0056304,          0.00044078,             0.50508,              0.7605,             0.62171,             0.48527,             0.01271,           0.0041027,            0.032843,           0.0014464,           0.0014464,           0.0014464
                 434,            0.011355,           0.0045686,          0.00035097,             0.51182,             0.76737,             0.62171,             0.48639,            0.012813,           0.0041163,            0.032928,           0.0014266,           0.0014266,           0.0014266
                 435,            0.011178,           0.0049376,          0.00072208,             0.51202,             0.76877,             0.62171,             0.49071,            0.012715,           0.0041201,            0.033008,           0.0014068,           0.0014068,           0.0014068
                 436,            0.013601,           0.0033361,          0.00033373,             0.51656,             0.77253,             0.62347,             0.49098,            0.012902,           0.0040932,            0.033142,            0.001387,            0.001387,            0.001387
                 437,            0.011279,           0.0039957,          0.00030266,             0.51767,             0.77048,             0.62347,             0.49398,            0.012401,           0.0040171,            0.033246,           0.0013672,           0.0013672,           0.0013672
                 438,            0.013006,           0.0044268,          0.00034995,             0.52055,             0.76895,             0.62811,             0.49743,             0.01279,           0.0040267,            0.033282,           0.0013474,           0.0013474,           0.0013474
                 439,            0.010144,           0.0047035,          0.00042031,             0.51914,             0.76441,             0.62811,              0.4955,            0.012637,           0.0040078,            0.033435,           0.0013276,           0.0013276,           0.0013276
                 440,            0.012278,           0.0042268,          0.00033885,             0.51705,             0.75735,             0.63454,             0.49893,            0.012548,           0.0039954,            0.033575,           0.0013078,           0.0013078,           0.0013078
                 441,             0.01177,           0.0052946,          0.00038729,             0.51602,             0.75409,             0.63454,             0.50207,            0.012313,           0.0039713,            0.033783,            0.001288,            0.001288,            0.001288
                 442,            0.011546,           0.0043902,          0.00034353,             0.51739,             0.75896,             0.63454,             0.50517,            0.012145,           0.0039561,            0.034204,           0.0012682,           0.0012682,           0.0012682
                 443,            0.012555,           0.0047942,          0.00032752,             0.51424,             0.74804,             0.63454,             0.52056,            0.011863,           0.0039742,            0.034479,           0.0012484,           0.0012484,           0.0012484
                 444,            0.011419,           0.0049664,          0.00031765,              0.5106,             0.73531,             0.63454,             0.51128,             0.01204,           0.0040541,            0.034741,           0.0012286,           0.0012286,           0.0012286
                 445,            0.011122,           0.0052749,          0.00033945,             0.50943,             0.73122,             0.63454,             0.50907,            0.011904,           0.0040874,            0.034796,           0.0012088,           0.0012088,           0.0012088
                 446,           0.0096423,           0.0048977,          0.00037957,             0.50651,             0.72103,             0.63454,             0.52437,             0.01209,           0.0041902,            0.034955,            0.001189,            0.001189,            0.001189
                 447,           0.0095975,           0.0035037,            0.001127,             0.50265,             0.70746,             0.63454,             0.50382,              0.0122,           0.0042303,            0.035498,           0.0011692,           0.0011692,           0.0011692
                 448,            0.010447,           0.0044155,          0.00036045,             0.49648,             0.68908,             0.60788,             0.48656,            0.012286,           0.0042863,            0.035504,           0.0011494,           0.0011494,           0.0011494
                 449,            0.011258,           0.0055895,          0.00040053,             0.49618,             0.68615,             0.64096,             0.51267,             0.01234,            0.004292,            0.035474,           0.0011296,           0.0011296,           0.0011296
                 450,            0.013329,           0.0045026,           0.0010942,             0.49606,             0.68592,             0.61431,             0.48823,            0.012288,            0.004266,            0.035095,           0.0011098,           0.0011098,           0.0011098
                 451,            0.010442,           0.0052979,          0.00039618,              0.4954,             0.68424,             0.61431,             0.49142,            0.012388,            0.004324,            0.035077,             0.00109,             0.00109,             0.00109
                 452,            0.017362,            0.004855,          0.00051526,             0.49565,               0.685,             0.61431,             0.48827,            0.012296,           0.0043492,            0.034723,           0.0010702,           0.0010702,           0.0010702
                 453,            0.011437,           0.0037163,          0.00031256,             0.49475,             0.68276,             0.64096,             0.51666,            0.012362,           0.0043347,            0.034338,           0.0010504,           0.0010504,           0.0010504
                 454,            0.010549,           0.0053184,          0.00028879,             0.49481,             0.68296,             0.64096,             0.50426,            0.012412,           0.0043583,            0.033844,           0.0010306,           0.0010306,           0.0010306
                 455,            0.012521,           0.0050118,          0.00033422,             0.49443,             0.68205,             0.64096,             0.50675,            0.012403,           0.0043545,            0.033362,           0.0010108,           0.0010108,           0.0010108
                 456,            0.010729,           0.0046011,          0.00029011,             0.49404,             0.68126,             0.64096,             0.50653,            0.012397,           0.0043459,            0.032751,            0.000991,            0.000991,            0.000991
                 457,            0.010799,           0.0043002,          0.00028259,             0.49374,             0.68062,             0.64096,             0.51768,            0.012257,           0.0043459,             0.03252,           0.0009712,           0.0009712,           0.0009712
                 458,             0.01241,           0.0055162,          0.00035738,              0.4952,             0.68446,             0.64096,             0.51426,            0.012335,           0.0043192,            0.032159,           0.0009514,           0.0009514,           0.0009514
                 459,            0.011632,           0.0042167,          0.00033369,             0.49965,             0.69598,             0.64096,             0.51141,            0.012545,           0.0043249,            0.031525,           0.0009316,           0.0009316,           0.0009316
                 460,            0.011981,             0.00489,          0.00035299,             0.50714,             0.72208,             0.64096,             0.51439,            0.012259,           0.0043364,             0.03139,           0.0009118,           0.0009118,           0.0009118
                 461,            0.013188,           0.0046997,          0.00042079,             0.51904,               0.765,             0.64096,             0.50305,            0.012227,           0.0043192,            0.031085,            0.000892,            0.000892,            0.000892
                 462,            0.011154,            0.004037,          0.00033563,             0.52382,             0.78367,             0.64096,             0.51127,            0.012157,           0.0042655,            0.030911,           0.0008722,           0.0008722,           0.0008722
                 463,            0.010886,           0.0038409,          0.00044129,             0.52928,              0.7995,             0.64096,             0.51413,            0.012245,           0.0042684,            0.030594,           0.0008524,           0.0008524,           0.0008524
                 464,            0.010101,           0.0043449,          0.00033693,             0.53143,             0.80728,             0.64096,             0.51404,            0.012199,           0.0042691,            0.029913,           0.0008326,           0.0008326,           0.0008326
                 465,           0.0099829,           0.0046809,           0.0002914,             0.53299,             0.81439,             0.64096,             0.51386,            0.012197,           0.0042882,            0.029553,           0.0008128,           0.0008128,           0.0008128
                 466,           0.0096181,           0.0036124,          0.00029495,             0.53339,             0.82319,             0.64096,             0.50566,            0.012329,           0.0043082,            0.029102,            0.000793,            0.000793,            0.000793
                 467,           0.0088915,           0.0036007,          0.00026636,              0.5283,             0.81055,             0.64096,             0.51377,            0.012234,           0.0043082,             0.02948,           0.0007732,           0.0007732,           0.0007732
                 468,           0.0084062,           0.0039679,          0.00031659,              0.5222,             0.79929,             0.64096,             0.51399,            0.012153,           0.0043387,            0.030161,           0.0007534,           0.0007534,           0.0007534
                 469,           0.0097276,           0.0036472,          0.00049224,              0.5122,             0.76387,             0.64096,             0.51396,            0.012084,           0.0043657,            0.030606,           0.0007336,           0.0007336,           0.0007336
                 470,            0.010573,           0.0046686,          0.00024766,             0.49852,              0.7113,             0.64096,             0.50572,            0.011988,           0.0043814,            0.030927,           0.0007138,           0.0007138,           0.0007138
                 471,            0.009761,            0.005362,           0.0016956,             0.49201,             0.68509,             0.64096,             0.51459,            0.011995,            0.004379,            0.031787,            0.000694,            0.000694,            0.000694
