               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 313,            0.017813,           0.0053794,           0.0010321,             0.69115,             0.89355,             0.76632,              0.6234,            0.010381,           0.0031102,            0.010859,           0.0038224,           0.0038224,           0.0038224
                 314,            0.014291,           0.0053338,          0.00092545,                0.67,             0.87004,             0.75819,             0.62481,            0.010412,           0.0031207,            0.011159,           0.0038026,           0.0038026,           0.0038026
                 315,            0.015548,           0.0064485,           0.0010453,             0.71495,             0.76667,             0.75394,              0.6205,            0.011463,           0.0031209,             0.01118,           0.0037828,           0.0037828,           0.0037828
                 316,            0.016601,           0.0057802,          0.00089601,             0.72118,             0.76667,             0.75254,             0.63186,            0.010716,           0.0030911,             0.01088,            0.003763,            0.003763,            0.003763
                 317,            0.015114,           0.0054318,          0.00059819,             0.72722,             0.76667,             0.75293,             0.62467,            0.011039,            0.003113,            0.010748,           0.0037432,           0.0037432,           0.0037432
                 318,            0.015981,           0.0048328,          0.00072933,             0.72914,             0.76667,             0.75409,             0.61927,             0.01104,           0.0031605,            0.010632,           0.0037234,           0.0037234,           0.0037234
                 319,            0.013724,           0.0052136,           0.0007375,             0.72992,             0.76667,             0.75639,              0.6194,            0.011543,           0.0032043,             0.01067,           0.0037036,           0.0037036,           0.0037036
                 320,            0.017085,           0.0059683,          0.00082331,             0.72724,             0.76667,             0.75532,             0.60621,            0.011835,           0.0032284,            0.010653,           0.0036838,           0.0036838,           0.0036838
                 321,            0.015929,           0.0057887,          0.00068328,             0.77176,             0.77349,              0.7786,             0.62876,            0.011571,            0.003232,            0.010574,            0.003664,            0.003664,            0.003664
                 322,            0.013199,           0.0051485,          0.00079372,             0.76558,             0.76667,             0.77703,             0.61594,            0.011402,           0.0032547,            0.010484,           0.0036442,           0.0036442,           0.0036442
                 323,            0.014833,           0.0056111,          0.00063837,             0.77275,              0.7761,             0.78339,             0.62549,            0.011592,           0.0032115,            0.010316,           0.0036244,           0.0036244,           0.0036244
                 324,            0.016353,           0.0058192,          0.00075876,             0.77305,             0.77631,             0.78364,             0.61925,            0.011908,            0.003237,            0.010259,           0.0036046,           0.0036046,           0.0036046
                 325,              0.0141,           0.0049966,          0.00056301,             0.77289,             0.78252,             0.78791,              0.6381,            0.011283,            0.003181,            0.010164,           0.0035848,           0.0035848,           0.0035848
                 326,            0.013433,           0.0054728,          0.00065543,             0.77409,              0.7871,             0.78791,             0.65013,            0.011455,           0.0032482,            0.010084,            0.003565,            0.003565,            0.003565
                 327,            0.015142,           0.0049125,          0.00059848,             0.76997,             0.79167,             0.79142,             0.64452,            0.011949,           0.0033307,           0.0099754,           0.0035452,           0.0035452,           0.0035452
                 328,            0.015438,           0.0053393,          0.00056721,             0.77279,             0.79166,             0.78947,             0.62529,            0.012182,           0.0033464,           0.0099842,           0.0035254,           0.0035254,           0.0035254
                 329,            0.015476,            0.005514,          0.00077655,             0.76744,             0.78974,             0.79217,             0.64309,             0.01112,           0.0032799,           0.0099491,           0.0035056,           0.0035056,           0.0035056
                 330,            0.014039,           0.0058898,           0.0014277,             0.77217,             0.79167,             0.79217,             0.64064,            0.011389,           0.0033145,           0.0099106,           0.0034858,           0.0034858,           0.0034858
                 331,            0.015395,           0.0064362,           0.0012876,             0.76051,             0.79167,             0.79217,             0.62908,            0.011637,           0.0033441,           0.0099739,            0.003466,            0.003466,            0.003466
                 332,            0.013596,           0.0049574,          0.00059648,             0.76265,             0.79167,             0.79217,             0.63098,            0.012058,           0.0033934,           0.0099751,           0.0034462,           0.0034462,           0.0034462
                 333,            0.017551,           0.0049898,          0.00040362,             0.76883,             0.79167,             0.79217,             0.64552,            0.011501,           0.0033679,           0.0099682,           0.0034264,           0.0034264,           0.0034264
                 334,            0.016109,           0.0051603,             0.00062,             0.77222,             0.79167,             0.79217,             0.62926,            0.011869,           0.0033531,           0.0099018,           0.0034066,           0.0034066,           0.0034066
                 335,            0.015889,           0.0052326,          0.00090606,             0.77377,             0.79167,             0.80037,             0.65204,            0.011527,           0.0032418,             0.01002,           0.0033868,           0.0033868,           0.0033868
                 336,            0.015042,           0.0058625,          0.00056968,             0.77328,             0.79167,             0.80037,             0.63659,            0.011859,           0.0032575,            0.010104,            0.003367,            0.003367,            0.003367
                 337,            0.014462,           0.0053791,          0.00055881,             0.77282,             0.79167,             0.79881,             0.65985,            0.011075,           0.0031283,            0.010126,           0.0033472,           0.0033472,           0.0033472
                 338,            0.013376,           0.0052149,          0.00039932,             0.77412,             0.79167,             0.79881,             0.65009,            0.010765,            0.003067,            0.010157,           0.0033274,           0.0033274,           0.0033274
                 339,            0.014262,           0.0052485,          0.00041842,             0.77584,             0.79167,             0.79601,             0.61632,            0.012137,           0.0030892,            0.010285,           0.0033076,           0.0033076,           0.0033076
                 340,            0.016017,           0.0056761,          0.00090158,             0.77543,             0.78965,             0.79659,             0.64625,            0.010741,            0.002969,            0.010132,           0.0032878,           0.0032878,           0.0032878
                 341,             0.01454,           0.0052429,          0.00040923,             0.77523,             0.79167,             0.79665,             0.64142,            0.011307,           0.0029495,            0.009963,            0.003268,            0.003268,            0.003268
                 342,             0.01612,           0.0052662,          0.00053062,             0.72409,             0.88825,             0.80509,             0.64331,            0.010931,           0.0028985,           0.0097639,           0.0032482,           0.0032482,           0.0032482
                 343,            0.013651,           0.0052675,          0.00089453,             0.70974,             0.88635,             0.80461,              0.6405,            0.011117,           0.0029464,           0.0096928,           0.0032284,           0.0032284,           0.0032284
                 344,            0.015501,           0.0053261,          0.00053081,             0.71245,             0.88587,             0.80531,             0.65302,            0.011067,           0.0029294,           0.0095272,           0.0032086,           0.0032086,           0.0032086
                 345,            0.013811,           0.0052643,          0.00099127,             0.71237,              0.8869,             0.80531,             0.65595,            0.011007,           0.0029111,           0.0094704,           0.0031888,           0.0031888,           0.0031888
                 346,            0.015387,           0.0048003,          0.00048259,              0.7229,             0.88702,             0.80531,             0.64878,            0.010686,           0.0028677,           0.0092949,            0.003169,            0.003169,            0.003169
                 347,            0.014295,           0.0049063,           0.0004439,             0.77142,             0.79117,             0.80226,              0.6369,            0.011513,           0.0029242,           0.0093281,           0.0031492,           0.0031492,           0.0031492
                 348,              0.0157,           0.0047955,          0.00056064,             0.76836,             0.78831,             0.80015,             0.65583,            0.010589,           0.0028946,           0.0094774,           0.0031294,           0.0031294,           0.0031294
                 349,            0.015025,           0.0056775,          0.00072846,             0.76467,             0.79167,             0.79581,             0.63613,            0.010902,           0.0029168,            0.009811,           0.0031096,           0.0031096,           0.0031096
                 350,            0.014381,           0.0041891,          0.00042591,             0.76939,             0.78941,             0.79651,             0.63873,            0.010896,            0.002949,            0.010065,           0.0030898,           0.0030898,           0.0030898
                 351,            0.018401,            0.005683,          0.00068708,             0.77204,              0.7866,             0.79858,             0.64126,            0.011075,           0.0029662,            0.010131,             0.00307,             0.00307,             0.00307
                 352,              0.0152,            0.004901,          0.00058131,             0.77105,             0.78466,             0.80811,             0.66569,            0.010515,           0.0029554,            0.010186,           0.0030502,           0.0030502,           0.0030502
                 353,             0.01438,           0.0045836,           0.0004972,             0.77638,             0.77789,             0.82917,             0.67403,            0.010636,           0.0029433,            0.010126,           0.0030304,           0.0030304,           0.0030304
                 354,            0.012929,           0.0050819,          0.00060771,             0.77589,             0.77666,             0.82767,             0.67588,            0.010274,           0.0029495,            0.010092,           0.0030106,           0.0030106,           0.0030106
                 355,            0.012443,           0.0047213,          0.00033546,             0.75981,             0.77838,             0.81089,             0.65267,            0.010473,           0.0029755,             0.01019,           0.0029908,           0.0029908,           0.0029908
                 356,            0.012478,             0.00501,          0.00036251,             0.74548,             0.78441,             0.81089,             0.62515,            0.011612,           0.0030603,            0.010278,            0.002971,            0.002971,            0.002971
                 357,            0.016371,           0.0056163,           0.0033471,              0.7234,             0.89326,             0.81456,             0.61588,             0.01205,           0.0031295,            0.010433,           0.0029512,           0.0029512,           0.0029512
                 358,            0.014113,           0.0050918,          0.00037697,             0.72128,             0.89044,             0.81449,             0.65364,             0.01098,           0.0031116,            0.010502,           0.0029314,           0.0029314,           0.0029314
                 359,            0.013873,           0.0054665,           0.0015613,             0.70797,              0.8143,             0.79595,             0.61342,            0.011393,           0.0033019,             0.01065,           0.0029116,           0.0029116,           0.0029116
                 360,            0.014983,            0.005482,           0.0009598,             0.70714,             0.81412,             0.77313,             0.61776,            0.010617,           0.0033219,            0.010678,           0.0028918,           0.0028918,           0.0028918
                 361,            0.013545,            0.004824,           0.0014534,             0.70504,             0.81403,             0.77491,             0.63103,            0.010527,           0.0033298,            0.010715,            0.002872,            0.002872,            0.002872
                 362,            0.013967,           0.0043585,          0.00038911,             0.70396,             0.81403,             0.77491,             0.63163,            0.010554,           0.0033708,            0.010743,           0.0028522,           0.0028522,           0.0028522
                 363,            0.014661,           0.0057038,           0.0006964,             0.73218,             0.79167,             0.77682,             0.62899,            0.010688,           0.0033908,            0.010684,           0.0028324,           0.0028324,           0.0028324
                 364,            0.013904,           0.0044501,           0.0003834,              0.7338,             0.79167,             0.77682,             0.63124,            0.010503,           0.0033417,            0.010527,           0.0028126,           0.0028126,           0.0028126
                 365,            0.014857,           0.0055876,          0.00067706,             0.73424,             0.79167,             0.77682,             0.63207,            0.010604,           0.0033624,            0.010456,           0.0027928,           0.0027928,           0.0027928
                 366,             0.01317,           0.0055527,           0.0013908,             0.72978,             0.79167,               0.776,             0.63426,            0.010462,            0.003351,            0.010343,            0.002773,            0.002773,            0.002773
                 367,             0.01185,           0.0042949,          0.00055043,             0.72222,             0.79167,             0.77486,             0.61917,            0.010451,           0.0033865,            0.010339,           0.0027532,           0.0027532,           0.0027532
                 368,            0.012851,            0.004683,           0.0019658,             0.75212,             0.81175,             0.79517,             0.63818,            0.010415,           0.0034034,            0.010383,           0.0027334,           0.0027334,           0.0027334
                 369,            0.013299,           0.0058273,            0.002618,             0.77707,             0.81396,             0.79786,             0.64388,              0.0103,           0.0034385,            0.010648,           0.0027136,           0.0027136,           0.0027136
                 370,            0.013457,           0.0043348,          0.00037439,             0.76825,             0.81667,             0.79639,             0.64608,            0.010463,           0.0034876,            0.010889,           0.0026938,           0.0026938,           0.0026938
                 371,            0.012301,           0.0044773,          0.00039996,              0.7646,             0.79167,             0.79225,             0.63101,            0.010295,           0.0035458,             0.01128,            0.002674,            0.002674,            0.002674
                 372,            0.013734,           0.0051245,          0.00057233,             0.74845,             0.79678,             0.78667,             0.62689,            0.010963,           0.0036058,            0.011365,           0.0026542,           0.0026542,           0.0026542
                 373,            0.014134,           0.0051298,          0.00079888,             0.74469,             0.80243,             0.77821,              0.6316,            0.010354,           0.0035861,            0.011365,           0.0026344,           0.0026344,           0.0026344
                 374,            0.012497,           0.0048731,           0.0015272,             0.73894,             0.81667,              0.7756,             0.61881,             0.01036,           0.0036342,            0.011298,           0.0026146,           0.0026146,           0.0026146
                 375,            0.013093,           0.0059691,          0.00082471,              0.7196,             0.81667,             0.77387,             0.61415,            0.010737,           0.0037053,            0.011194,           0.0025948,           0.0025948,           0.0025948
                 376,            0.016166,           0.0061619,          0.00057713,              0.7631,             0.81667,              0.7741,             0.60995,            0.010447,           0.0036736,            0.010992,            0.002575,            0.002575,            0.002575
                 377,            0.012756,           0.0055489,          0.00053148,              0.7587,             0.81667,             0.77395,             0.60994,            0.010402,           0.0036957,             0.01088,           0.0025552,           0.0025552,           0.0025552
                 378,            0.015178,           0.0053659,           0.0004959,             0.76504,             0.81667,             0.77244,              0.6166,            0.010283,           0.0036826,            0.010777,           0.0025354,           0.0025354,           0.0025354
                 379,            0.012818,           0.0052453,          0.00039628,             0.77411,             0.81667,             0.77047,             0.60191,            0.010764,           0.0037584,             0.01076,           0.0025156,           0.0025156,           0.0025156
                 380,            0.013304,           0.0047257,          0.00051684,             0.77899,             0.82356,             0.77212,             0.60748,            0.010619,           0.0037141,            0.010694,           0.0024958,           0.0024958,           0.0024958
                 381,            0.013229,           0.0048376,          0.00041968,               0.779,             0.82326,             0.77349,             0.61401,            0.010508,           0.0037165,            0.010691,            0.002476,            0.002476,            0.002476
                 382,            0.012681,           0.0050937,          0.00083538,             0.77537,             0.81667,             0.77143,             0.61525,            0.010379,           0.0036957,            0.010635,           0.0024562,           0.0024562,           0.0024562
                 383,            0.012386,           0.0046672,          0.00069927,             0.77752,             0.81106,             0.73698,             0.59763,            0.010752,           0.0037673,            0.010471,           0.0024364,           0.0024364,           0.0024364
                 384,            0.013913,           0.0049576,          0.00072994,               0.741,             0.82014,             0.73457,             0.57648,            0.010878,           0.0037651,            0.010465,           0.0024166,           0.0024166,           0.0024166
                 385,            0.012778,           0.0050211,            0.001027,             0.73961,             0.81827,             0.73297,             0.58923,            0.010494,           0.0036869,             0.01052,           0.0023968,           0.0023968,           0.0023968
                 386,            0.014194,           0.0054885,          0.00064146,             0.74854,             0.80082,             0.73297,             0.58954,            0.010704,           0.0036681,            0.010581,            0.002377,            0.002377,            0.002377
                 387,            0.012949,           0.0048714,           0.0004533,             0.74877,             0.79676,             0.73307,             0.59011,            0.010589,           0.0036426,            0.010677,           0.0023572,           0.0023572,           0.0023572
                 388,            0.013104,           0.0058486,           0.0033493,             0.73554,             0.81846,             0.73151,             0.58161,            0.010565,           0.0035975,            0.010547,           0.0023374,           0.0023374,           0.0023374
                 389,            0.012513,           0.0055635,           0.0012208,             0.74541,             0.82069,             0.73597,             0.57766,             0.01058,           0.0036159,            0.010447,           0.0023176,           0.0023176,           0.0023176
                 390,            0.012267,           0.0060132,          0.00034864,             0.78117,             0.81556,              0.7435,             0.58339,            0.010666,           0.0036602,            0.010394,           0.0022978,           0.0022978,           0.0022978
                 391,            0.015907,           0.0058748,          0.00090486,             0.77992,             0.80961,             0.78184,             0.62041,            0.010793,           0.0036278,            0.010186,            0.002278,            0.002278,            0.002278
                 392,            0.012565,           0.0048562,           0.0020252,             0.77798,              0.8121,             0.78184,             0.62563,            0.010508,           0.0036163,            0.010143,           0.0022582,           0.0022582,           0.0022582
                 393,            0.012997,           0.0050779,           0.0018874,             0.77677,             0.81625,             0.78234,             0.65119,            0.010339,           0.0036027,            0.010087,           0.0022384,           0.0022384,           0.0022384
                 394,            0.012104,           0.0045614,           0.0010767,             0.77649,             0.81667,             0.79131,             0.64107,            0.010377,           0.0035424,            0.010003,           0.0022186,           0.0022186,           0.0022186
                 395,            0.013184,           0.0053319,          0.00041662,              0.7776,             0.81667,             0.79759,             0.67397,            0.010328,           0.0034504,           0.0099064,           0.0021988,           0.0021988,           0.0021988
                 396,            0.011488,           0.0050823,          0.00035085,             0.77863,             0.81667,             0.80269,             0.66838,            0.010694,           0.0034928,           0.0098454,            0.002179,            0.002179,            0.002179
                 397,            0.013101,           0.0046183,          0.00033002,             0.77817,             0.81421,             0.77028,             0.64066,            0.010435,           0.0034328,            0.009782,           0.0021592,           0.0021592,           0.0021592
                 398,            0.012944,           0.0054581,          0.00052781,             0.77526,              0.8137,             0.77175,             0.64001,            0.010054,           0.0033584,            0.009708,           0.0021394,           0.0021394,           0.0021394
                 399,             0.01193,           0.0043688,          0.00042033,             0.77069,             0.81598,             0.77324,             0.64589,            0.010151,           0.0032756,           0.0095917,           0.0021196,           0.0021196,           0.0021196
                 400,            0.011468,           0.0049634,          0.00039948,             0.77427,             0.81379,             0.77324,              0.6357,            0.010025,           0.0032196,           0.0095596,           0.0020998,           0.0020998,           0.0020998
                 401,            0.013606,           0.0052778,          0.00042353,              0.7744,             0.81414,             0.77324,             0.64951,            0.010112,           0.0032072,           0.0094868,             0.00208,             0.00208,             0.00208
                 402,            0.014151,           0.0052141,          0.00089992,             0.77762,              0.8138,             0.77175,             0.63687,            0.010193,           0.0032177,           0.0094267,           0.0020602,           0.0020602,           0.0020602
                 403,            0.011219,           0.0047915,          0.00046785,             0.77811,             0.81841,             0.77072,             0.63784,            0.010071,           0.0031888,           0.0093618,           0.0020404,           0.0020404,           0.0020404
                 404,            0.012797,           0.0054151,           0.0004926,             0.77862,             0.81889,             0.77072,             0.63109,              0.0101,           0.0032499,           0.0093718,           0.0020206,           0.0020206,           0.0020206
                 405,            0.015131,           0.0058332,          0.00094855,             0.77904,             0.81922,             0.77185,             0.64442,            0.010058,           0.0032589,           0.0093132,           0.0020008,           0.0020008,           0.0020008
                 406,            0.011259,           0.0047436,           0.0012111,             0.77906,             0.82042,             0.77185,             0.63958,           0.0099319,           0.0032902,           0.0092178,            0.001981,            0.001981,            0.001981
                 407,            0.013432,           0.0045085,           0.0028929,             0.78082,             0.82013,             0.77256,              0.6328,           0.0096757,           0.0032823,           0.0092529,           0.0019612,           0.0019612,           0.0019612
                 408,            0.011529,           0.0050226,          0.00039853,             0.77931,             0.81682,             0.77256,             0.62992,           0.0099743,           0.0032701,           0.0091976,           0.0019414,           0.0019414,           0.0019414
                 409,            0.011822,           0.0049159,          0.00071735,             0.77817,             0.81468,              0.7737,             0.62887,           0.0097983,           0.0032256,           0.0092308,           0.0019216,           0.0019216,           0.0019216
                 410,            0.012621,           0.0060733,          0.00057988,             0.76912,             0.91287,             0.77692,              0.6389,           0.0097463,           0.0032139,           0.0092293,           0.0019018,           0.0019018,           0.0019018
                 411,            0.019291,           0.0045748,          0.00081851,             0.78292,             0.82016,             0.77192,             0.63192,           0.0097826,           0.0031958,           0.0093182,            0.001882,            0.001882,            0.001882
                 412,            0.013375,           0.0054195,          0.00038763,             0.78077,             0.82308,             0.76683,             0.62423,           0.0098492,           0.0032074,           0.0094322,           0.0018622,           0.0018622,           0.0018622
                 413,            0.011198,           0.0048125,          0.00046065,             0.77994,             0.82291,             0.76544,             0.61948,           0.0098271,           0.0032415,           0.0095591,           0.0018424,           0.0018424,           0.0018424
                 414,            0.012484,           0.0052725,           0.0007718,             0.78008,              0.8231,             0.76544,             0.61329,           0.0098859,           0.0032563,           0.0096436,           0.0018226,           0.0018226,           0.0018226
                 415,            0.010951,           0.0037419,          0.00035908,             0.78062,              0.8261,             0.75834,              0.6087,            0.010135,           0.0033476,           0.0098238,           0.0018028,           0.0018028,           0.0018028
                 416,            0.014192,           0.0055569,          0.00036264,             0.78095,              0.8269,              0.7856,             0.62971,           0.0098093,           0.0033364,           0.0099369,            0.001783,            0.001783,            0.001783
                 417,            0.011334,           0.0043602,          0.00067352,             0.78142,             0.82797,             0.78428,             0.63155,           0.0097469,           0.0033069,            0.010032,           0.0017632,           0.0017632,           0.0017632
                 418,            0.010742,           0.0046098,           0.0012114,              0.7833,             0.82918,             0.78567,             0.63519,           0.0098695,           0.0032442,            0.010083,           0.0017434,           0.0017434,           0.0017434
                 419,            0.011735,           0.0051453,          0.00025338,             0.78152,             0.82269,             0.78228,             0.63359,            0.010005,           0.0032916,            0.010117,           0.0017236,           0.0017236,           0.0017236
                 420,            0.013223,            0.004951,          0.00037284,             0.76854,             0.81288,             0.78277,             0.62958,            0.010181,           0.0033522,             0.01013,           0.0017038,           0.0017038,           0.0017038
                 421,            0.012566,            0.004556,          0.00046797,             0.77079,             0.81563,               0.784,             0.63589,            0.010153,           0.0033708,            0.010118,            0.001684,            0.001684,            0.001684
                 422,            0.013346,           0.0037783,          0.00026156,             0.77141,             0.81655,              0.7839,             0.63452,            0.010193,           0.0033648,            0.010099,           0.0016642,           0.0016642,           0.0016642
                 423,            0.015024,           0.0048763,           0.0026097,             0.76549,             0.81463,             0.79722,             0.65687,           0.0099471,           0.0033565,            0.010084,           0.0016444,           0.0016444,           0.0016444
                 424,            0.011884,           0.0044816,           0.0002776,             0.76561,             0.81488,             0.80016,             0.65964,            0.010001,           0.0033274,            0.010078,           0.0016246,           0.0016246,           0.0016246
                 425,            0.010898,           0.0046057,          0.00043954,             0.76338,             0.81512,             0.79722,              0.6684,            0.009857,           0.0033405,            0.010044,           0.0016048,           0.0016048,           0.0016048
                 426,            0.010855,           0.0046753,          0.00038712,             0.75961,             0.81666,              0.7814,              0.6534,           0.0099711,           0.0033782,            0.010052,            0.001585,            0.001585,            0.001585
                 427,            0.011873,           0.0046553,          0.00036356,              0.7544,             0.82432,             0.77877,             0.64987,            0.010137,           0.0034089,            0.010063,           0.0015652,           0.0015652,           0.0015652
                 428,            0.010423,           0.0047189,          0.00070102,             0.75533,             0.82831,             0.77668,             0.62126,            0.010314,           0.0034261,             0.01011,           0.0015454,           0.0015454,           0.0015454
                 429,            0.014484,           0.0047982,          0.00035205,             0.75549,             0.82906,             0.77574,             0.63858,            0.010141,           0.0034301,            0.010145,           0.0015256,           0.0015256,           0.0015256
                 430,            0.011353,           0.0045211,          0.00047969,             0.74365,             0.81667,             0.77257,             0.63852,            0.010253,           0.0034835,            0.010193,           0.0015058,           0.0015058,           0.0015058
                 431,            0.010644,           0.0050818,          0.00024128,             0.74604,             0.81667,             0.77315,             0.62287,            0.010477,           0.0035288,             0.01021,            0.001486,            0.001486,            0.001486
                 432,            0.010802,           0.0047706,          0.00032602,             0.75477,             0.82271,             0.77809,             0.61948,            0.010628,           0.0035272,            0.010202,           0.0014662,           0.0014662,           0.0014662
                 433,             0.01053,           0.0046723,          0.00036024,             0.75568,             0.81667,             0.78092,             0.62982,            0.010587,           0.0035343,            0.010227,           0.0014464,           0.0014464,           0.0014464
                 434,            0.011667,           0.0046878,          0.00064841,             0.77113,             0.81667,             0.77977,             0.64026,            0.010594,           0.0034986,            0.010258,           0.0014266,           0.0014266,           0.0014266
                 435,            0.011204,           0.0051664,          0.00080899,              0.7686,             0.81667,             0.76968,             0.61632,            0.010562,           0.0034895,             0.01032,           0.0014068,           0.0014068,           0.0014068
                 436,            0.011662,           0.0047034,          0.00076739,              0.7774,             0.81667,             0.77262,             0.62479,            0.010554,           0.0034156,            0.010344,            0.001387,            0.001387,            0.001387
                 437,            0.011651,           0.0048449,          0.00096016,             0.76588,              0.8389,             0.77684,             0.62507,            0.010619,           0.0033617,            0.010449,           0.0013672,           0.0013672,           0.0013672
                 438,            0.011138,           0.0049341,          0.00025542,             0.76244,             0.84167,             0.77767,             0.63434,            0.010696,           0.0033684,            0.010575,           0.0013474,           0.0013474,           0.0013474
                 439,             0.01185,           0.0040036,          0.00031557,             0.75837,             0.84167,             0.78398,              0.6356,            0.010902,           0.0034668,            0.010698,           0.0013276,           0.0013276,           0.0013276
                 440,            0.012091,           0.0045548,          0.00030004,             0.75834,             0.84167,             0.75648,             0.61919,            0.010692,           0.0034525,            0.010719,           0.0013078,           0.0013078,           0.0013078
                 441,            0.011221,           0.0044236,          0.00030199,             0.75708,              0.8402,             0.75915,             0.62042,            0.010674,           0.0034845,            0.010773,            0.001288,            0.001288,            0.001288
                 442,            0.011761,           0.0044535,          0.00076893,             0.75467,             0.84167,             0.77893,              0.6372,             0.01063,           0.0034359,            0.010797,           0.0012682,           0.0012682,           0.0012682
                 443,            0.011197,           0.0044355,          0.00066185,             0.75614,             0.83914,             0.78051,             0.63486,            0.010528,           0.0033448,            0.010738,           0.0012484,           0.0012484,           0.0012484
                 444,            0.011749,           0.0041378,           0.0003606,             0.75672,              0.8385,             0.78051,             0.63249,            0.010528,           0.0033085,            0.010685,           0.0012286,           0.0012286,           0.0012286
                 445,            0.010761,           0.0054127,          0.00083837,             0.75697,             0.83825,             0.78089,             0.63564,            0.010421,           0.0032907,            0.010667,           0.0012088,           0.0012088,           0.0012088
                 446,            0.011398,           0.0049409,           0.0012243,             0.75788,             0.83762,              0.7795,             0.64097,            0.010454,           0.0032921,            0.010609,            0.001189,            0.001189,            0.001189
                 447,            0.013444,           0.0044971,           0.0005445,             0.77137,             0.82076,             0.77641,             0.64816,            0.010319,           0.0032904,            0.010569,           0.0011692,           0.0011692,           0.0011692
                 448,            0.011272,           0.0042379,          0.00031051,             0.77461,             0.81978,             0.77401,             0.63596,            0.010256,           0.0032957,             0.01056,           0.0011494,           0.0011494,           0.0011494
                 449,            0.010791,           0.0045693,          0.00076492,             0.77886,             0.81972,             0.77136,              0.6285,            0.010159,           0.0032938,            0.010551,           0.0011296,           0.0011296,           0.0011296
                 450,            0.011049,           0.0037224,          0.00031052,             0.77894,                0.82,             0.77136,             0.63974,            0.010087,           0.0032923,            0.010563,           0.0011098,           0.0011098,           0.0011098
                 451,             0.01083,           0.0048608,          0.00036081,              0.7792,             0.82166,             0.77011,             0.63314,             0.00998,           0.0032361,             0.01057,             0.00109,             0.00109,             0.00109
                 452,            0.011921,           0.0043933,          0.00026548,             0.77928,             0.82174,             0.76907,             0.63475,             0.01006,           0.0032165,            0.010579,           0.0010702,           0.0010702,           0.0010702
                 453,            0.011475,           0.0049654,            0.001487,             0.77915,             0.82112,             0.76762,              0.6368,            0.010089,           0.0031996,             0.01057,           0.0010504,           0.0010504,           0.0010504
                 454,            0.011496,           0.0044058,          0.00030554,             0.77908,             0.82094,             0.76762,             0.63435,            0.010129,           0.0031781,             0.01055,           0.0010306,           0.0010306,           0.0010306
                 455,           0.0099294,           0.0040998,          0.00036991,              0.7793,             0.82234,             0.76784,              0.6276,            0.010207,           0.0031769,            0.010556,           0.0010108,           0.0010108,           0.0010108
                 456,            0.011121,           0.0049851,          0.00028385,             0.77942,             0.82257,             0.76715,             0.64422,            0.010132,           0.0031621,            0.010557,            0.000991,            0.000991,            0.000991
                 457,            0.011287,           0.0052789,          0.00025301,             0.77903,              0.8199,             0.76819,             0.64449,            0.010139,           0.0031719,            0.010566,           0.0009712,           0.0009712,           0.0009712
                 458,            0.010767,            0.005006,            0.001037,             0.77661,             0.81883,             0.76819,             0.62892,            0.010234,            0.003201,            0.010578,           0.0009514,           0.0009514,           0.0009514
                 459,            0.011847,           0.0052685,           0.0014367,             0.77953,             0.82028,             0.76715,             0.62575,            0.010297,           0.0032368,            0.010593,           0.0009316,           0.0009316,           0.0009316
                 460,           0.0093233,            0.003917,          0.00021386,             0.77823,             0.81975,             0.76838,             0.63078,            0.010366,           0.0032582,            0.010635,           0.0009118,           0.0009118,           0.0009118
                 461,            0.012758,           0.0047051,           0.0022517,             0.77709,             0.81949,             0.76854,             0.63337,            0.010407,           0.0032849,            0.010652,            0.000892,            0.000892,            0.000892
                 462,            0.009841,           0.0045164,          0.00024493,              0.7778,             0.81924,             0.76854,             0.63303,            0.010427,           0.0032964,            0.010644,           0.0008722,           0.0008722,           0.0008722
                 463,            0.011024,           0.0045627,          0.00050995,             0.77957,              0.8221,             0.76937,             0.63753,            0.010359,           0.0033178,            0.010679,           0.0008524,           0.0008524,           0.0008524
                 464,            0.010434,            0.004021,          0.00028922,             0.77958,             0.82277,             0.76937,             0.62371,            0.010291,           0.0033336,            0.010689,           0.0008326,           0.0008326,           0.0008326
                 465,           0.0088046,            0.004618,          0.00038226,             0.77959,             0.82302,             0.76937,             0.62526,            0.010305,           0.0033431,            0.010667,           0.0008128,           0.0008128,           0.0008128
                 466,           0.0083666,           0.0042376,          0.00025585,             0.77966,             0.82429,             0.76798,             0.62441,             0.01029,           0.0033379,            0.010654,            0.000793,            0.000793,            0.000793
                 467,            0.009605,           0.0044834,          0.00032338,             0.77962,             0.82453,             0.76937,             0.62392,            0.010149,           0.0033183,            0.010683,           0.0007732,           0.0007732,           0.0007732
                 468,            0.010058,           0.0037691,          0.00029284,             0.77975,             0.82594,             0.76684,             0.62607,            0.010139,           0.0032854,            0.010695,           0.0007534,           0.0007534,           0.0007534
                 469,             0.01068,            0.003935,          0.00057085,             0.77943,             0.82259,             0.76779,             0.62483,            0.010181,           0.0032582,            0.010713,           0.0007336,           0.0007336,           0.0007336
                 470,            0.010588,           0.0048474,           0.0002005,             0.77918,             0.82037,             0.76993,             0.63686,            0.010187,           0.0032344,             0.01072,           0.0007138,           0.0007138,           0.0007138
